abstract,date,title,url
"北京住房公积金管理中心刚刚发布通知，自今日起，下调北京住房公积金存贷款利率。5年期(含)以下的公积金贷款利率由3.25%下调至3%;5年期以上的贷款利率由3.75%下调至3.5%。",2015-06-29 07:35,北京公积金贷款利率下调 百万贷款每月少还百余元,http://house.china.com.cn/newscenter/view/791626.htm
"近日，西安市出台“新九条”，推出包括购房落户等一系列楼市刺激新政。本报记者以及机构的梳理统计显示，从2014年下半年以来，全国已有过半省区市出台楼市新政。",2015-06-29 07:33,过半省区市出台楼市刺激新政 百城公积金松绑,http://house.china.com.cn/newscenter/view/791625.htm
"据中国之声《央广新闻》报道，合肥市房产部门发出关于改进房屋登记有关审查方式的通知，7月1日号起，房屋买卖、抵押时，只认房产证上的名字，即使是夫妻共同财产，如房产证上只有一人名字，也无需经配偶同意。",2015-06-29 07:32,合肥新政：卖房可不经配偶同意 只认房产证名字,http://house.china.com.cn/newscenter/view/791624.htm
"新华网陕西频道据西安市住房保障和房屋管理局官方网站获悉，西安市人民政府出台了关于印发西安市促进房地产市场平稳健康发展的若干意见的通知。",2015-06-26 09:21,西安购房“新九条”出台 首付降至2成买房可落户,http://house.china.com.cn/newscenter/view/791405.htm
"一边是人多地少的基本国情没有改变，另一边是粗放利用土地现象依然突出。长期以来，我国在发展过程中都存在土地资源利用率低，土地闲置问题突出，盲目批建新城等问题。",2015-06-26 08:20,国土部拟评估578城用地提“紧凑”新城建设,http://house.china.com.cn/newscenter/view/791353.htm
"高层次人才引进难，江门“人才公寓”频遇冷，10套指标房仅出租4套(详见2015年5月15日《广州日报·江门新闻》A20)。如今，江门针对高层次人才住房补贴新办法出炉。",2015-06-26 08:16,江门市“高层次人才安居”新办法出台 下月起执行,http://house.china.com.cn/newscenter/view/791350.htm
"记者从省国土厅举办的第25个国土宣传日活动获悉，目前合肥已经在试水宅基地换商品房项目，在综合整治范围内，农民自愿退出宅基地的，可给予一次性货币补偿或等价置换商品房。",2015-06-26 08:08,合肥试水宅基地换商品房 鼓励农民退地进城购房,http://house.china.com.cn/newscenter/view/791346.htm
"为加快推进深圳土地整备工作，深圳市规土委代深圳市政府草拟了《土地整备利益统筹试点项目管理办法(试行)》(征求意见稿)(后简称《办法》)，昨日起至7月9日面向社会公开征求意见。",2015-06-26 08:06,深圳拟全面推广土地“整村统筹”目前征求意见中,http://house.china.com.cn/newscenter/view/791345.htm
"据@上海公积金微博消息，经公积金管委会第47次会议审议通过，本市自7月1日起调整住房公积金缴存基数和月缴存额上下限，缴存基数由2013年月平均工资调整为2014年月平均工资，调整后的住房公积金月缴存额上下限分别为2290元和254元，缴存比例不变。",2015-06-26 07:38,上海公积金月缴存额上下限调为2290元和254元,http://house.china.com.cn/newscenter/view/791330.htm
"京津冀协同发展产业转移对接企业税收收入分享办法明确。昨天，财政部发布消息称，京津冀产业转移中，迁出企业完成工商和税务登记变更并达产后三年内缴纳的增值税等“三税”，由迁入地区和迁出地区按50%：50%比例分享。",2015-06-25 09:24,京津冀产业转移后税收迁出迁入地三年内平分,http://house.china.com.cn/newscenter/view/791215.htm
"吉林省省直住房公积金管理委员会23日宣布，即日起调整省直住房公积金相关政策，首次申请公积金贷款首付款比例从原来的最低为30％调整最低为20％；对拥有1套住房并已结清相应购房贷款的缴存职工家庭，为改善居住条件再次申请住房公积金贷款购买普通自住住房的，执行首套贷款政策。",2015-06-25 09:14,吉林调整省直住房公积金贷款政策,http://house.china.com.cn/newscenter/view/791210.htm
"南京市政府办公厅近日转发市公安局《关于全市流动人口居住证制发证工作的实施意见》(以下简称《意见》)，要求在全市范围内启动流动人口居住证制发证工作。目前，161个居住证受理点已经建成，证件申领、换发工作将于年内完成。",2015-06-25 09:00,南京流动人口居住证制发证实施意见出炉,http://house.china.com.cn/newscenter/view/791198.htm
"记者24日从陕西省住建厅获悉，即日起至9月底，陕西将在全省范围内开展为期3个多月的房地产市场广告专项治理，重点查处具有欺骗和误导公众内容的广告。",2015-06-25 08:58,陕西：严查房地产广告欺骗和误导公众行为,http://house.china.com.cn/newscenter/view/791195.htm
"泸州房产28条自今年5月1日起实施以来，社会各界反响良好。6月19日，泸州市人民政府办公室印发《市住建局等部门关于2015年促进房地产建筑市场平稳健康发展28条措施的实施细则》，市民们一直关心的购房补助和利息补贴等惠民内容，终于可以在买房后有章可循，尽早得享实惠。",2015-06-25 08:54,泸州房产28条实施细则出台 申请补贴要带7样材料,http://house.china.com.cn/newscenter/view/791191.htm
6月23日，《南昌市城市房屋依申请登记操作办法》公布。据悉，从7月1日起，房屋登记机构按照申请人的申请进行登记，不再要求当事人提交婚姻证明材料来审查是否存在“隐形”共有人。,2015-06-25 08:51,江西南昌7月起房屋登记不再审查婚姻证明,http://house.china.com.cn/newscenter/view/791188.htm
"北京市住房和城乡建设委员会24日披露，境外个人在北京购房可不再提交纸质的《境外个人在境内居留状况证明》，而是直接向网签服务机构提供有效身份证明，通过联网审核方式申请购房资格审核。",2015-06-25 08:16,北京精简外籍人购房手续 联网审核取代纸质证明,http://house.china.com.cn/newscenter/view/791155.htm
"近日，邢台市房地产交易登记中心升级了市区商品房预售网上签约备案系统，此后购房人与开发企业签约购买期房时，将会拿到首页右上角有“已备案”字样并带有防伪码的蓝色机打《商品房买卖合同》。此举目的在于方便群众直观判别商品房预售合同是否备案，在全国属首创。",2015-06-24 10:09,邢台市房管局开创新举措 防范“一房二卖”,http://house.china.com.cn/newscenter/view/791063.htm
"近日，中国人民银行发布的《2015年第2季度银行家问卷调查报告》显示，59.5%的银行家认为当前宏观经济“偏冷”，较上季上升4.9个百分点。而对于下季度的货币政策，有45.8%的银行家预期为“趋松”，另外51.8%的银行家预期为“适度”。",2015-06-24 09:35,人民日报：货币政策还有空间 稳健基调不变,http://house.china.com.cn/newscenter/view/791032.htm
6月23日，发改委批复了北京首都机场运行保障配套设施改造工程可行性研究报告，项目总投资5.06亿元。,2015-06-24 09:21,发改委已批复首都机场改造工程 将不停航施工,http://house.china.com.cn/newscenter/view/791023.htm
"北京市社科院报告研究认为，目前北京非首都功能主要包括医疗中心功能、优质教育中心功能、服装建材等商品市场交易中心功能、创业中心功能和旅游中心功能这五方面。",2015-06-24 08:32,北京社科院：北京市直机关应尽快东移通州,http://house.china.com.cn/newscenter/view/790994.htm
"北京市社科院报告研究认为，目前北京非首都功能主要包括医疗中心功能、优质教育中心功能、服装建材等商品市场交易中心功能、创业中心功能和旅游中心功能这五方面。",2015-06-24 08:32,北京社科院：剥离非首都功能 缓解中心城市人口压力,http://house.china.com.cn/newscenter/view/790989.htm
"自从资阳1月21日下发《关于稳定住房消费的实施意见》，明确针对首次置业者政府一次性奖励7000元以来，广安、泸州、眉山、绵阳、宜宾、广元等地政府从5月开始陆续推出不同的购房补贴政策。",2015-06-24 08:23,四川多地连出买房补贴政策 最高可享5万元补贴,http://house.china.com.cn/newscenter/view/790983.htm
6月19日，经济观察报从国土资源部了解到，《国家土地监督条例》的起草工作已经进入收官阶段。该条例由国家土地总督察办公室组织起草，初稿已经完成，正在等待国土部政策法规司的审查和补充，争取今年年内出台，这也将成为中国首部土地监督条例。,2015-06-23 08:54,违法违规占地猛增 土地监督条例或年内出台,http://house.china.com.cn/newscenter/view/790801.htm
"广州市房地产行业协会发布相关分析报告建议楼市取消“限外”。市房协秘书长许国碧认为，目前广州楼市的“限外”，影响了广州招商引资和人才流动，令楼市成交的非户籍客户减少了30%。广州市房地产行业协会昨天发布相关分析报告建议楼市取消“限外”。市房协秘书长许国碧认为，目前广州楼市的“限外”，影响了广州招商引资和人才流动，令楼市成交的非户籍客户减少了30%。",2015-06-23 08:51,广州市房协建议取消“限外”救市 库存压力大,http://house.china.com.cn/newscenter/view/790800.htm
"记者从河南省政府获悉，为全面推行临时救助制度，规定对因火灾等意外事故导致无家可归的困难群众，县级政府可参照相关规定，制定相应救助标准，视其住房困难延续时间，发放不超过6个月的困难家庭住房租赁补贴或提供适当的临时住所。",2015-06-23 08:05,河南：意外事故无家可归者可获6个月房租补贴,http://house.china.com.cn/newscenter/view/790771.htm
"广州日报记者从省国土资源厅不动产登记局获悉，广东不动产登记将于今年下半年正式启动，中山、汕头、肇庆、潮州、顺德区以及云浮郁南县将首先启动。其中，中山待统一的不动产权证书印制出来后便可开始不动产登记，或将成为广东省内首个启动不动产登记的城市。全省将在2017年年底前全面实施。",2015-06-23 08:03,广东不动产登记下半年正式启动 证书依旧有效,http://house.china.com.cn/newscenter/view/790770.htm
"新楼盘套型在90平方米以下的户型，其面积所占比重，必须超过楼盘总建筑面积的50%——去年南京为确保中小户型商品房的供应，出台了“5090”政策。不过昨天有消息称，这个才生效1年多的政策已经取消。现代快报记者昨天向规划部门求证得知，他们已经接到口头通知，“5090”政策将被取消。",2015-06-19 09:32,执行一年多 南京新楼盘套型”5090”政策将取消,http://house.china.com.cn/newscenter/view/790561.htm
"昨日，广州住房公积金管理中心官网发布消息称，本月11日下午《关于申请试行个人住房公积金贴息贷款业务的请示》已经原则上获得广州市住房公积金管理委员会同意，并即将征求公众意见以完善相关条款。但对于贴息额度、办理方式等细节，广州公积金中心暂未公布。",2015-06-19 08:54,广州公积金贴息贷款方案获批 规模约50亿-60亿,http://house.china.com.cn/newscenter/view/790538.htm
"“就目前情况来看，外资进入中国房地产市场只是一个初步的趋势，不会一下子‘大举进攻’。”标准普尔亚太区企业评级董事孔磊在接受《证券日报》记者采访时表示。",2015-06-19 08:44,“限外令”取消预期增强 外资或难“大举进攻”,http://house.china.com.cn/newscenter/view/790528.htm
"近日,江西省住建厅出台“最宽松”的住房公积金政策,多措并举提高了住房公积金使用率。其中,职工无需先还清商业贷款即可实现“商转公”,新购住房可提取本人、配偶及父母、子女住房公积金账户结存资金。",2015-06-19 08:13,江西出台“最宽松”公积金政策 提高公积金使用率,http://house.china.com.cn/newscenter/view/790490.htm
"除了政府部门以外，房地产业协会、上海代理、房地产研究机构以及部分一线品牌房企等市场各方主体均参与了此次座谈会。根据国家发改委的调研材料，中央以及地方楼市调控政策对于上海楼市的影响，上海的楼市和库存状况等均为调研组关注的重点。",2015-06-19 07:52,发改委调研上海楼市筹备长效机制 楼市或转折,http://house.china.com.cn/newscenter/view/790479.htm
"昨日，宁波市住建委官网发布关于征求《宁波市住房公积金个人住房贷款转商业性个人住房贴息贷款管理暂行办法》意见的通知，至此，在坊间流传月余的“公转商”终于揭开面纱，现开始意见征求。",2015-06-18 09:33,宁波个人住房贷款“公转商”征求意见 7月1日施行,http://house.china.com.cn/newscenter/view/790331.htm
"昨日的会议更是突出稳增长这一议题：加大重点领域有效投资，并决定进一步加强城镇棚户区和城乡危房改造及配套基础设施建设。",2015-06-18 08:51,国务院发稳增长加急令：加大重点领域有效投资,http://house.china.com.cn/newscenter/view/790295.htm
"中债资信评级业务总部唐海亮认为，此次房企发债标准的放宽是供给端调整措施在资金方面的进一步完善。预计随着房企债务融资工具的逐步使用，受益房企的融资渠道将进一步丰富，融资成本将有所降低。",2015-06-18 08:43,房企银行间发债融资拟“松绑”融资成本有望降低,http://house.china.com.cn/newscenter/view/790280.htm
"分析人士认为，在多重因素共同作用下，流动性偏紧已现端倪，年内有望再降准。",2015-06-18 08:30,流动性偏紧已现端倪 央行年内有望再降准,http://house.china.com.cn/newscenter/view/790273.htm
"在过去三年整治的基础上，本市已经启动新的为期三年的地下空间综合整治，将持续到2017年12月。根据摸排统计，本市现有散租住人和存在重大安全隐患的地下空间3125处，居住人口近12万人。",2015-06-18 08:21,京新3年整治计划启动 12万地下室租户面临清退,http://house.china.com.cn/newscenter/view/790267.htm
"深圳房地产研究中心负责人近日告诉《华夏时报》记者，目前监管层正考虑取消楼市“限外令”，放开外资购买中国楼市，不过像深圳这样的一线城市，外资只可以购买商铺、写字楼等物业，普通住宅很可能仍将“限购”。",2015-06-18 07:45,传监管层拟放开外资购买中国楼市 最快在7月份,http://house.china.com.cn/newscenter/view/790240.htm
"《意见》提出，积极研究尚未盈利的互联网和高新技术企业到创业板发行上市制度，推动在上海证券交易所建立战略新兴产业板。支持有条件的地方政府设立创业基金，扶持创业创新发展。",2015-06-17 09:03,国务院推动战略新兴产业板 支持地方设创业基金,http://house.china.com.cn/newscenter/view/790114.htm
6月11日，发改委消息指，为落实国务院加快保障性安居工程建设精神，切实推进国有工矿棚户区改造和保障性安居工程配套基础设施建设，国家发改委会同住建部下达了中央预算内投资766亿元，支持地方加快国有工矿棚户区改造和保障性安居工程配套基础设施建设。,2015-06-17 08:59,中央拟投766亿支持棚改和安居工程 住建部将巡查,http://house.china.com.cn/newscenter/view/790111.htm
21世纪经济报道获悉，作为京津冀协同发展的顶层方案—《京津冀协同发展规划纲要》，已于近期下发至北京、天津、河北三地。,2015-06-17 08:55,京津冀规划纲要已下发地方 产业转移或有调整,http://house.china.com.cn/newscenter/view/790109.htm
"昨日上午（6月16日），广州市住房公积金中心发布消息称，广州市住房公积金管理委员会已审议并原则上同意其提出的试行开展个人住房公积金贴息贷款业务，以及个人住房抵押贷款证券化业务，但需要征求公众意见后对相关条款进行完善。",2015-06-17 07:36,广州救楼市:商贷高出的利息 由公积金中心补贴,http://house.china.com.cn/newscenter/view/790053.htm
"根据《通知》，福建省允许开发商进行项目住房套型结构调整或房地产项目转型。《每日经济新闻》记者注意到，易居中国执行总裁丁祖昱今日（6月16日）在其微信公众号上评价称，“被福建省政府的 接地气 和 执行力 惊呆了。”",2015-06-17 07:33,福建出台楼市新规 房企项目可申请“商改住”,http://house.china.com.cn/newscenter/view/790052.htm
"“一带一路”正在一步步落到实处。在15日举行的第四届全球能源安全智库论坛上，《经济参考报》记者了解到，中国正与“一带一路”沿线国家一道，积极规划六大经济走廊建设，其中，中蒙俄经济走廊建设规划草案已完成。",2015-06-16 09:14,多地出台对接方案 一带一路能源项目清单浮出水面,http://house.china.com.cn/newscenter/view/789945.htm
"历经6年“长跑”，北京居住证制度立法进程有望年内尘埃落定。昨天，北京市政府法制办通报全年立法工作计划称，今年立法项目共计74项，12项力争年内完成，备受关注的《居住证管理办法》被列入其中。",2015-06-16 09:02,北京居住证管理办法拟年内出台 疑同积分落户挂钩,http://house.china.com.cn/newscenter/view/789935.htm
"业内人士认为，需求不足是经济乏力的主因，其中投资难有显著反弹。下半年财政政策空间有限，货币环境仍有可能保持相对宽松状态。",2015-06-16 09:00,需求不足是经济乏力主因 下半年政策仍有宽松空间,http://house.china.com.cn/newscenter/view/789931.htm
"据《解放军报》15日消息，从2015年6月至2016年1月，在全军开展工程建设项目和房地产资源管理专项整治，集中纠治计划外工程、“三超”项目、违规租赁房地产等6类突出问题。",2015-06-16 08:45,军队专项整治房地产和工程 剑指六类问题,http://house.china.com.cn/newscenter/view/789918.htm
"近期,北京市委召开全市领导干部会议,传达学习《京津冀协同发展规划纲要》(以下简称《纲要》)内容。这标志着《纲要》已下发至各省市,近期将公布全文。",2015-06-16 07:49,《京津冀协同发展规划纲要》公布在即,http://house.china.com.cn/newscenter/view/789887.htm
6月15日，在住建部3楼会议大厅，住建部稽查办公室主任王早生通报了住建部挂牌督办9起严重违反规划行为的违法案件。据21世纪经济报道记者了解，这也是《城乡规划法》出台8年以来，住建部首次挂牌督办违反城乡规划行文的案件。,2015-06-16 07:35,住建部8年首次挂牌违反规划案件：强化规划监管,http://house.china.com.cn/newscenter/view/789881.htm
"北京市政府法制办近日通报全年立法工作计划，其中最受关注的《居住证管理办法》被列入力争完成项目。该《办法》大方向和国务院法制办相关办法征求意见稿一致。",2015-06-15 16:46,北京《居住证管理办法》有望2015年出台,http://house.china.com.cn/newscenter/view/789848.htm
13日上午，市委召开全市领导干部会议，传达学习《京津冀协同发展规划纲要》。专家表示，这意味着《纲要》已下发至各省市，预计近期全文将向社会公布。,2015-06-15 16:43,京津冀规划纲要全文即将公布 已下发至各省市,http://house.china.com.cn/newscenter/view/789847.htm
2011年1月28日，长春正式实施“限购令”，当时称“限购令”执行到2011年12月31日。不过，这之后政府一直没有明确发文表示取消“限购令”。,2015-06-15 09:34,长春出台“新11条”取消住房限购政策,http://house.china.com.cn/newscenter/view/789783.htm
"近日，一家城市轨道交通领域的产业资本公司负责人向《证券日报》记者透露：“目前全国大约有41个城市轨道交通项目，引入PPP模式存在各种阻力，比较典型的是，为了不丧失投资决定权，一些地方政府人为地设置社会资本准入门槛，甚至个别城市直接拒绝PPP模式。”",2015-06-15 09:13,PPP项目披露如火如荼 真实签约率不足两成,http://house.china.com.cn/newscenter/view/789773.htm
"保定的重视，可能与京津冀协同发展计划优先发展京津保地区联动有关。据悉，京津冀协同发展将以“一核、双城、三轴、四区、多节点”为骨架进行空间布局，构建以重要城市为支点，以战略性功能区平台为载体，以交通干线、生态廊道为纽带的立体网络。",2015-06-15 08:38,京津冀发展确定三轴四区布局 保定廊坊入功能区,http://house.china.com.cn/newscenter/view/789738.htm
6月12日，住建部、财政部、人民银行三部委联合发布“全国住房公积金2014年年度报告”（下称“报告”）。这是全国首次对住房公积金信息进行全面公开的披露。,2015-06-15 07:30,三部委首次披露住房公积金年报:个贷率68.89%,http://house.china.com.cn/newscenter/view/789689.htm
"从即日起，只要当事人自愿，涉及物业管理、互联网、知识产权保护等专业领域的矛盾纠纷，可以通过人民调解的途径就能得到免费、专业、及时的化解，双方达成的人民调解协议书可以依照《人民调解法》经过法院的司法确认被赋予强制执行的效力。",2015-06-12 09:12,人民调解组织昨日挂牌 涉及物业纠纷等10项,http://house.china.com.cn/newscenter/view/789496.htm
"昨日，国家发展和改革委员会与住房城乡建设部下达2015年国有工矿棚户区改造和保障性安居工程配套基础设施建设中央预算内投资计划，中央预算内投资766亿元，支持地方加快国有工矿棚户区改造和保障性安居工程配套基础设施建设。",2015-06-12 09:08,两部委下达投资计划:766亿支持棚改及安居工程,http://house.china.com.cn/newscenter/view/789493.htm
"商西国务院法制办就《环境保护税法》(征求意见稿)公开征求意见，意味着税收法定沿着时间表和路线图迈出标志性的一步。环保税有可能成为十八届三中全会后首个新开征的税种。",2015-06-12 08:23,我国《环境保护税法》或在房地产税前开征,http://house.china.com.cn/newscenter/view/789445.htm
"据知情人士向《第一财经日报》记者透露，住房和城乡建设部将很快对社会发布全国住房公积金的相关数据和运行情况。",2015-06-12 08:20,总额超七万亿 住建部即将公布住房公积金信息,http://house.china.com.cn/newscenter/view/789444.htm
"据伟嘉安捷数据显示，截至6月8日，北京公积金新政出台一周以来，咨询公积金与商贷混合贷款、即组合贷款的咨询量较上个月同期上涨15%左右。不过北京晨报记者调查发现，尽管组合贷款受到买房人的追捧，但“卖一买一”业主因等候时间过长而不能接受，因此着急出手的买房人实际办理组合贷业务的人并不多。",2015-06-11 10:12,公积金新政促组合贷升温 买房人问得多办得少,http://house.china.com.cn/newscenter/view/789348.htm
"今年5月是立案登记制实施的第一个月，全国各级法院共登记立案113.27万件，与去年同期的87.4万件相比，增长29%。其中，江苏、浙江、山东登记立案数量均超过8万件，北京、河北等9个地区立案数量均超过4万件。",2015-06-11 09:48,最高法院新闻发言人孙军：拆迁纠纷一律登记立案,http://house.china.com.cn/newscenter/view/789336.htm
"自1998年启动住房体制改革近20年之后，我国再一次对住房体制进行深化改革。《经济参考报》记者从权威人士处获悉，被坊间称为“二次房改”的“进一步深化住房体制改革”，正由住房城乡建设部会同国家发改委等相关部门进行更进一步的探索。",2015-06-11 08:00,“二次房改”构筑两大保障体系 实现“住有所居”,http://house.china.com.cn/newscenter/view/789218.htm
"记者从安徽省发改委获悉，为贯彻落实《国家新型城镇化试点省安徽总体方案》，安徽省日前制定《安徽国家新型城镇化试点省三年行动计划(2015-2017年)》，提出围绕“人、地、钱、规划、建设、管理”，重点推进农业转移人口市民化“153”行动、城乡统筹水平提升行动、产城融合促进行动和资金保障行动。",2015-06-10 07:57,安徽省出台新型城镇化试点三年行动计划,http://house.china.com.cn/newscenter/view/789066.htm
"昨天，北京市蔬菜全程绿色防控示范基地建设启动会暨京津冀绿色防控技术交流会召开。记者从会上获悉，今年京津冀有望启动蔬菜绿色联合防控，三地将建设首批80个绿色防控示范基地，向北京供应安全、绿色的蔬菜。",2015-06-10 08:18,京津冀三地将建80个蔬菜绿色防控示范基地,http://house.china.com.cn/newscenter/view/789019.htm
"日前，随着广州住房公积金贷款政策的调整实施，“北上广深”四个一线城市已经全部放开公积金房贷业务。政策内容主要涉及购买首套住房、二套房时首付比例降为最低二成和三成，公积金贷款最高额度亦不同程度上调。",2015-06-10 07:46,公积金政策松绑刺激楼市回暖 放款速度慢仍遭诟病,http://house.china.com.cn/newscenter/view/789003.htm
"一线城市全面放宽公积金购房 下半年有望延续量价齐涨态势",2015-06-10 07:38,一线城市放宽公积金政策 下半年楼市有望量价齐涨,http://house.china.com.cn/newscenter/view/789001.htm
6月8日，记者从有关部门了解到，广西公积金支持购房消费又传出重磅消息，自治区住建厅、自治区财政厅、人民银行南宁中心支行6月4日联合发文称，各市住房公积金中心(分中心)将进一步加大住房公积金支持住房消费力度。,2015-06-09 13:30,广西公积金政策再出6大利好 装修列入提取范围,http://house.china.com.cn/newscenter/view/788949.htm
"据国家统计局最新统计数据显示，2015年5月份，全国居民消费价格总水平同比上涨1.2%。其中，城市上涨1.3%，农村上涨1.0%;食品价格上涨1.6%，非食品价格上涨1.0%;消费品价格上涨0.9%，服务价格上涨2.1%。1-5月平均，全国居民消费价格总水平比去年同期上涨1.3%。",2015-06-09 10:39,统计局：5月居住价格同比增0.7% 环比增0.1%,http://house.china.com.cn/newscenter/view/788923.htm
"广州住房公积金贷款新政昨日起正式落地实施，对楼市的后续影响还有待观察。不过，有业内人士透露，由于公积金中心目前的贷款政策在审批程序上较以往更为严格，所以今年以来，从申请到放款，时间比过去更长。昨日，广州住房公积金管理中心发布了最新版的贷款申请指南。",2015-06-09 08:58,广州住房公积金新政落地 业内企盼审批提速,http://house.china.com.cn/newscenter/view/788870.htm
"安徽省住房和城乡建设厅等12部门最新联合出台《关于促进房地产市场平稳健康发展的意见》，根据这一新规，安徽将鼓励农民退出宅基地进城购房。",2015-06-09 08:54,安徽救市狠招：补贴农民退宅基地进城购房,http://house.china.com.cn/newscenter/view/788866.htm
"从6月1日起，呼市住房资金管理中心新增3项住房公积金提取业务，住房装修、购买车库、缴纳购房办证费都可以使用公积金了。",2015-06-09 08:52,内蒙古呼和浩特市新增3项住房公积金提取业务,http://house.china.com.cn/newscenter/view/788860.htm
5月经济金融数据将于本周陆续发布。市场机构认为，5月物价将维持较低水平，稳增长政策将着力基建投资与货币宽松方面。,2015-06-08 09:25,稳增长政策将着力基建与货币：降息降准仍有机会,http://house.china.com.cn/newscenter/view/788668.htm
"记者6日从陕西省住房资金管理中心了解到，该中心归口管辖的缴存职工可支取本人及配偶公积金，用于装修、缴物业费和替直系亲属偿还贷款。",2015-06-08 09:24,陕西放宽住房公积金支取条件 可用于缴物业费,http://house.china.com.cn/newscenter/view/788667.htm
"广州市住房公积金管理中心7日披露，今年6月8日起，广州将调整住房公积金个人住房贷款政策，放宽贷款申请条件，降低首付款比例，支持住房公积金缴存职工购买普通自住房，改善居住条件。",2015-06-08 07:58,广州调整住房公积金政策 放宽申请条件降首付,http://house.china.com.cn/newscenter/view/788609.htm
"记者从广州住房公积金管理中心了解到，为支持住房公积金缴存职工购买首套和改善型自住房，广州市住房公积金管理委员会决定从2015年6月8日起调整住房公积金个人住房贷款政策，在广州连续足额缴存住房公积金6个月(含)以上，可申请住房公积金个人住房贷款。",2015-06-08 07:52,广州放宽公积金贷款 连续足额缴存半年可申贷,http://house.china.com.cn/newscenter/view/788607.htm
7日，广州公积金管理中心发布公告称，为支持住房公积金缴存职工购买普通自住房，改善居住条件，自6月8日起，将调整住房公积金个人住房贷款政策。,2015-06-08 07:49,一线城市推进公积金政策 百余城市松绑公积金,http://house.china.com.cn/newscenter/view/788606.htm
"记者从4日召开的上海市政府新闻发布会上获悉，配合具有全球影响力的科技创新中心建设，上海明确将健全人才引进的市场主体评价体制，通过薪酬评价、第三方评价和投资评价统筹体制内外人才引进条件，备受关注的国内人才引进政策预计年内出台，海外人才引进政策则有望7月出台。",2015-06-08 07:39,沪人才引进政策7月出台 积分入户将改革,http://house.china.com.cn/newscenter/view/788600.htm
"从6月份起，甘肃将鼓励房地产开发企业将存量房源投放到租赁市场，促进房地产企业从单一的开发销售向租售并举模式转变。",2015-06-08 07:32,甘肃支持房企将存量房源投放到租赁市场,http://house.china.com.cn/newscenter/view/788598.htm
"继江苏省发行首单地方政府置换债券之后，地方政府置换债券发行迅速扩容，新疆、湖北、广西、重庆、河北、安徽、浙江等地纷纷启动发行工作。有媒体报道称，第二批债务置换额度已下发至各个省份，总额度为1万亿元。",2015-06-05 08:54,地方政府置换债券接踵发行 债务置换助力稳增长,http://house.china.com.cn/newscenter/view/788379.htm
"昨天，市住建委表示，自住型商品房在上市交易时要向财政缴纳30%的上市收益，这笔“赎身钱”一套房子只需要缴纳一次。",2015-06-05 08:49,北京市住建委：自住房上市只需一次性交30%收益,http://house.china.com.cn/newscenter/view/788376.htm
"综合多家机构预测，5月我国居民消费价格指数（CPI）同比增长可能落在1.3%到1.4%的区间内，年内首次放缓。多方分析认为，物价增长再次减速说明当前我国面临的低通胀压力仍然偏大，这可能导致货币政策进一步放松，最快6月有望迎来再次降准或降息。",2015-06-05 08:20,机构预测5月CPI同比增1.4% 货币政策6月或再放松,http://house.china.com.cn/newscenter/view/788353.htm
"眉山作为一座年轻地级市,面临楼市“去库存”的烦恼,外界质疑其购房高补贴是为了“救市”,但实际上,这更像一场城市人口抢夺战。",2015-06-05 08:18,眉山力推购房高补贴 救市还是统筹城乡？,http://house.china.com.cn/newscenter/view/788349.htm
"今日，中央国家机关住房资金管理中心发布《中央国家机关住房公积金封存账户管理办法》，职工与老单位“分手”，但尚未找到新单位的，公积金部门将为其提供公积金账户的内部封存服务。待找到新单位后，可以再办理公积金账户的转移手续。",2015-06-05 07:59,国管公积金部门：换工作未成 公积金可暂封存,http://house.china.com.cn/newscenter/view/788339.htm
"住房和城乡建设部日前正式印发建筑产业现代化国家建筑标准设计体系。据住房和城乡建设部副部长王宁透露，力争今年底全国以产业化方式建造的建筑面积达到5000万平方米。",2015-06-04 09:46,住建部正式印发建筑产业现代化《国家建筑标准设计体系》,http://house.china.com.cn/newscenter/view/788157.htm
"日前，安徽省12部门联合出台的《关于促进房地产市场平稳健康发展的意见》中表示，安徽将鼓励农民退出宅基地进城购房。",2015-06-04 09:38,安徽楼市新政：农民退宅基地进城购房给予奖励,http://house.china.com.cn/newscenter/view/788147.htm
"社科院财经战略研究院院长高培勇日前透露，当前直接税改革遇到障碍，在2017年推出房地产税改革存在很大不确定性。",2015-06-04 09:14,专家：房产税2017年推出存在很大的不确定性,http://house.china.com.cn/newscenter/view/788128.htm
"国土资源部土地勘测规划院院长助理张晓玲今日上午接受南都记者采访时透露，包括北京、上海、广州等在内的14个城市的开发边界划定工作将于今年完成，开发边界将作为城市发展的刚性约定，不得超越界限盲目扩张。以后，全国600多个城市也会划定开发边界。",2015-06-04 09:14,京广沪深等14城将划定边界 不会任其盲目扩张,http://house.china.com.cn/newscenter/view/788127.htm
"此举令中国大城市的居住证制度再次受到关注。记者梳理北京、上海、天津、重庆、广州、深圳、武汉、成都、南京、佛山、东莞、西安、沈阳、杭州、哈尔滨等15座特大或超大城市的现行政策发现，这些城市均已提出积分落户，户籍改革在稳步推进。",2015-06-04 09:08,聚焦特大城市居住证政策：均已提出积分落户,http://house.china.com.cn/newscenter/view/788125.htm
"在支持生态文明建设方面，国土资源部土地勘测规划院院长助理张晓玲介绍，调整产业结构，发展旅游业、休闲业等这些都会落在土地上，未来的供地政策、土地利用政策会有非常大的改变。",2015-06-04 09:06,生态文明建设纳入十三五规划 土地政策将现变革,http://house.china.com.cn/newscenter/view/788123.htm
